id,pred
3234,0.91465288
5558,0.74604410
2355,1.00994480
5426,0.91875654
15070,1.06222320
12540,0.81578314
858,0.96686107
10165,1.07898319
13980,0.92611200
5268,0.78444386
9996,1.25578260
11530,0.92503655
2653,1.00858521
10547,1.32207334
4368,0.78884345
10632,0.71514708
8374,0.93770552
9777,1.04965377
5441,0.73887527
3111,0.97922605
11364,1.04119003
7777,0.76486892
3836,0.73510587
4950,1.02846205
15079,0.89633083
9011,0.84812838
6623,1.02887464
12508,0.75569803
9771,0.99337238
7143,0.75195295
8501,0.95988739
10572,0.77573270
14627,0.64963257
6394,0.93958348
12649,0.96084303
9449,1.10015965
13350,1.38632786
8510,0.95219243
11991,1.25161493
13513,0.97262412
5703,1.14526021
12311,1.18030727
10322,1.00538826
13927,0.86552632
3532,1.38890123
7935,1.07881570
8990,0.64460164
14632,0.58981091
7199,1.06068623
149,0.94967955
61,1.43289614
1815,0.88960469
3951,1.22662401
10828,1.23663008
1914,1.00529158
10298,0.90007931
12376,0.92400771
5244,1.16203690
13903,0.83222020
10138,1.02195883
713,1.21773922
6774,1.57287872
11532,0.89525926
2987,0.95880836
10867,0.82258022
3311,1.00259018
12897,0.96700048
3855,0.87497747
1747,0.81227952
7265,0.92202884
4894,0.90727156
4978,1.01675999
4384,0.93738198
14780,0.96230417
3355,0.91172719
8497,0.73860401
10557,0.77790755
2184,0.90888071
8129,0.96748120
9082,0.90218168
4323,0.70750201
749,0.83801448
6602,1.04638851
3030,0.90784615
10746,0.85267431
6303,0.72605556
3615,1.03792882
2255,1.02793729
6088,0.72089857
6825,1.00159454
9908,0.95182461
3115,0.79544610
11702,1.14093006
2983,1.04578936
4743,0.90535051
9880,0.79481357
1207,0.99478400
10232,1.25904596
10058,1.05823410
11282,0.94114894
471,0.91484457
11053,1.00077498
14020,0.66690564
11986,0.97781557
2199,0.85149628
4310,1.07540667
2493,0.82433629
12194,0.87603140
10317,0.97887558
1824,0.92164820
3248,1.06993902
4802,0.88744622
3930,0.98547482
14362,0.94075060
6115,0.96118081
8336,0.90039927
14182,0.90005434
8676,0.87522739
2077,0.91089368
12456,1.02703083
12613,0.99830258
8736,0.69507021
10575,0.86101174
10236,1.02885985
2348,0.95017093
13954,0.82675219
3003,1.15245473
13215,0.75232637
12426,1.06041551
761,0.86636704
12308,0.76069307
4349,0.94443989
13045,0.99644685
14691,1.04237032
4469,0.99114925
10983,1.05346835
9656,1.03464687
2324,0.87729543
7237,0.75208706
11257,0.91489166
7559,1.35468495
3035,1.14242482
14741,1.04343235
10362,0.85142368
1976,0.94072717
8115,1.04321086
3995,0.98270142
2641,0.97824395
5503,0.94229227
5080,0.81081676
10181,1.03036773
4228,0.85031068
4938,0.87539536
2882,1.08629787
6499,0.93231636
5603,1.05567920
9571,0.85555464
5783,1.04933095
2277,0.85183179
12659,0.95182884
6437,0.89197719
2166,1.19935250
1126,0.89628583
3566,0.78669757
10437,0.87724304
12429,1.18125463
735,0.88704568
1007,0.82566571
13770,1.05542481
6888,1.01849675
7892,0.91706109
2043,1.41133165
8494,1.10502923
5464,0.87331152
7326,1.12657380
10622,0.83405137
8538,0.91660875
14520,0.94708383
8065,0.89993161
2471,0.96060610
14567,0.72641480
1072,0.73706216
7512,1.06585801
1678,0.67851788
1061,0.96573180
4622,1.17775941
5841,1.19060063
1676,1.14518988
1541,1.01457989
5326,0.94140691
15,1.02186418
3102,0.92586309
4395,0.85444432
2506,0.89271635
10064,0.87136656
3324,0.96362364
3189,0.58969980
11088,1.02608418
9954,0.83111221
3643,1.12281561
9506,0.99086797
8079,0.99538094
13276,0.93218213
9826,0.99052519
4261,1.16888773
9949,0.81389326
7507,0.85748369
8633,0.89193201
354,0.88222235
9793,0.97071975
2135,0.97239935
13219,0.86556286
14428,1.26190817
8639,0.76637918
3891,0.83288181
7333,0.87499881
8756,1.35489023
8620,1.01734495
13592,0.96450549
1644,0.86414796
4600,1.01429713
3129,0.84196234
3625,1.30509472
2566,0.98145920
2567,0.81164867
1169,1.17054474
10776,0.98569959
5830,0.94312257
10847,1.16626024
1085,0.80471104
12503,0.90739745
10485,1.02725530
3721,0.90401047
5127,0.97722334
1521,1.03249347
2931,0.95325148
5689,0.91476542
14440,0.81225991
11932,0.65166539
942,1.11526382
12406,0.95277578
7540,0.89926183
7181,0.97681999
14331,0.75648171
12477,1.14664197
11553,0.94867271
10978,0.93893546
13043,0.85630524
4275,0.85664505
6321,0.87351489
475,1.03307605
6223,0.86825895
14022,0.72834426
2405,0.84018099
4579,0.86372048
13029,0.97853428
14913,0.99727792
12333,0.78734785
650,1.06904924
11515,1.02618706
4302,1.11364055
7981,1.18415952
2246,0.98559034
656,1.01828218
7049,0.99351633
9621,1.17906296
3813,1.02125072
10477,0.99261242
11919,1.03712893
5184,0.78054053
1474,0.84708357
11943,1.21670902
12527,0.83195657
5626,0.80491519
9055,0.93661171
10831,1.06490386
14355,0.66323268
7293,1.03440320
14580,1.07862806
1390,0.62697005
10480,0.74468631
6331,0.83511752
8247,0.90380156
9459,0.91039962
12906,0.87472516
12086,0.87544024
12925,0.81728929
5145,0.75194329
7160,1.04453850
11675,0.84849292
6226,1.26246488
9552,0.71406674
13557,0.90317613
6497,0.98067766
3505,0.88140380
492,0.88550204
13168,0.88873869
7471,1.07662773
2854,0.85984927
14804,0.93788737
3151,0.86974937
12551,0.96973747
1740,0.90389270
218,1.03680158
12557,1.07021797
2614,0.90422833
5386,0.85105830
2423,0.89912480
9628,1.29213035
9381,1.03995490
6922,0.94076866
4972,1.38054752
4602,0.95433879
822,1.04661047
5000,0.77336079
12402,0.87856406
1295,1.11606371
5074,1.18211210
14631,0.99363071
5495,0.95526379
7852,0.88013482
12318,1.10723388
6629,0.91285700
11984,1.03550303
5811,0.89399081
4623,0.86245400
9844,1.10428631
12277,0.97674197
12813,1.00327206
10193,0.74001056
4509,0.93946803
913,1.03776646
7064,0.77054310
9893,0.84651840
13929,1.04215193
7825,0.81589276
11221,1.24311757
3098,0.94484955
5969,0.96603245
5248,0.67090625
12728,0.91446882
2274,0.80173755
4292,0.90622193
7947,0.80687499
2602,0.86576831
8014,0.97906631
12936,0.62687796
10441,0.99207920
14778,1.12620151
13486,1.42133701
8179,0.78369594
3205,1.07701051
9493,0.80821377
12892,0.85089701
15067,1.01650202
8802,0.93349630
5892,1.01250911
4195,0.73071468
4416,0.97235185
8623,1.01982987
4495,1.07286417
3711,1.12308788
3979,1.04957473
6697,0.82562429
1793,0.81040120
9086,0.72046846
7678,0.90892822
13651,0.75517094
5715,0.80849904
10079,0.86368972
14129,1.15222538
14179,0.71737629
4297,1.31514633
10370,0.91936368
9135,0.92373496
11590,1.03689396
147,0.92307121
7759,0.98237294
12672,0.73818010
10751,1.04516304
9539,0.92658901
10337,0.65792799
10349,1.34543884
14822,0.94913775
94,0.87399226
11206,0.89511907
10286,0.90529001
11391,0.78110361
11794,0.79365987
13509,0.88812000
2061,1.01727736
6521,0.68524981
6090,1.00707340
6761,0.91820347
9149,0.75844890
11231,1.05013406
10015,0.77719271
3806,0.95808637
5756,0.90423691
223,0.88379157
2265,1.02350593
7041,0.72716618
8855,0.93915790
555,1.16508603
13854,1.08812368
291,1.24404514
11262,1.14762104
13122,1.13417065
527,1.08090425
7750,0.75455469
13132,1.11280763
6191,0.85512745
12693,1.04713333
3646,1.01232874
9249,0.89999759
5081,1.16371965
10194,1.30276132
12888,0.99656385
1731,0.93114483
898,1.03808236
13311,1.16719568
12027,0.82621056
13500,0.93180341
11307,1.19410312
12360,1.02127504
9358,0.90443879
7125,0.84693056
1327,1.11071813
3088,1.00755858
6949,1.11118972
3166,0.69254661
9958,0.91872299
2314,0.85748136
167,0.99995410
2981,0.78022414
7930,0.95390564
2760,0.75911206
11691,1.07221043
4017,1.25349855
2354,0.77335626
8703,0.81700116
6409,1.12469816
10710,1.16320848
12034,1.03714180
3087,0.57754463
2580,0.90943301
1719,0.79164720
8426,0.68986505
9533,0.89509481
1556,1.01355422
13433,1.02212834
9026,0.86640143
9442,0.78281438
12159,1.01016641
8766,0.94158328
8799,0.76517171
5020,1.23058927
12909,0.70817590
10223,0.95050693
1319,0.82819527
6131,1.14157617
4926,1.04880357
6197,0.80292678
9028,0.67281258
10230,0.93637031
15093,0.83465827
11363,0.80620551
6289,0.88031453
3067,0.92574507
12421,0.97061414
11361,1.37812459
2286,0.98740423
8343,0.62867832
4624,0.86946672
14242,0.97500479
4761,0.89635980
13053,1.00332940
14445,1.06798613
8719,1.03411710
7711,0.89314103
2698,0.98455006
14296,0.58563596
15086,0.74536687
7883,1.04847586
5853,1.01957631
3964,0.89426070
1645,0.78215641
10372,0.89728469
13856,1.13690829
1543,0.76442152
11840,0.90224057
9668,0.88475925
10526,1.08443236
3994,0.89016026
6283,0.90373063
7426,0.84469771
11658,1.03760397
9444,0.67276812
6683,0.76381558
3689,0.73105592
639,0.77880597
11410,0.69166619
12248,1.10440660
9195,1.09721518
15084,1.02633595
7652,0.93384725
7163,0.83612794
12507,1.21543348
5110,0.86175197
114,0.70750147
3367,0.85494280
5113,1.04179680
9873,0.69906718
3161,0.78303301
8628,1.11510980
2027,1.01929367
10619,0.76300818
11466,1.01587152
5233,0.91004980
12228,0.98379439
12779,0.82551229
8500,0.90230674
12326,0.80892646
14923,0.80969268
9661,0.88666868
3357,0.98569494
9065,1.17297995
9214,0.85879558
2846,0.93894988
7586,1.08893144
733,0.95854360
973,0.79541081
2823,0.82495356
702,0.89223915
8466,0.86035848
189,0.94971287
8278,1.16049051
7367,0.74923277
10791,0.84208822
9945,0.76013154
10756,1.05120718
6618,0.86712915
7502,0.75752145
6743,0.80953646
10020,0.99026269
13653,0.88449603
12281,1.01938295
2411,0.76662266
1116,0.98081541
3326,0.81548971
14559,0.99763948
1277,0.98142976
3547,1.01976919
1919,1.02263880
10661,0.80932868
10773,0.94058996
7153,1.11939180
12868,0.98015231
5933,0.90945244
8009,0.83197141
4612,1.14044535
10520,1.14845860
11612,0.77902693
5825,0.83384699
6039,0.82342863
13820,1.10807049
8046,0.92001170
11834,0.79569155
1455,1.05409813
11421,0.99792707
5806,0.91129690
4468,0.97258818
6336,0.82948011
4294,0.88798827
2299,0.87463081
6490,1.17972386
11897,0.94252378
7912,1.44500244
10840,1.04018342
14786,1.05734348
8642,1.34666204
6644,1.23302913
7104,0.67352015
14569,1.03441000
4840,0.79740489
6373,0.96006268
5882,0.87609094
201,1.29808199
9046,0.68213981
14473,0.68001628
6786,1.11504805
13802,0.97376549
2694,0.95212066
13819,0.80507821
9584,0.76298660
4757,1.02831328
6942,1.02258539
8066,1.04295397
5867,0.72723526
4915,1.19790852
6958,1.12164748
984,0.96945947
5624,0.77957624
4951,1.12216580
2196,1.07162261
10682,0.62210757
12155,0.80756605
7327,0.91067988
6698,0.95431793
4680,0.99537772
7114,0.79682571
12345,0.81169945
13531,1.01970840
649,0.99481511
3733,0.99799854
7088,1.03802693
6121,1.24007773
4589,0.77845627
7931,1.11779833
445,0.74776977
7642,1.02487040
3329,1.16292691
8193,0.78759313
1515,0.83064121
6220,1.10077477
15094,0.72055435
12877,0.98092693
4963,1.08841717
2364,1.15959144
13413,0.96171606
11931,1.00992882
12734,0.93211871
8821,1.12814283
124,0.69363421
12574,0.88294506
3495,0.81193793
1675,0.81348598
10753,1.12601805
5366,0.79164624
6216,0.97973472
12895,1.03495586
7676,1.19219577
3696,0.73932970
7789,1.09007192
13932,0.86634517
7567,0.91265482
13616,0.80664968
681,0.97946966
505,0.92180616
1337,0.86456418
12431,1.05949032
9255,0.85608453
3535,0.90444970
8149,1.10349870
10220,1.23239458
11490,1.15992737
5605,1.08125770
14759,0.91203219
15034,0.94916874
11288,0.78532630
2801,1.02702928
12132,1.01258433
4677,0.87145740
413,1.01621497
12620,1.03630877
7474,0.85612148
11401,1.11852026
12845,0.89590532
59,1.15700066
7782,0.62034446
11082,1.12245476
14840,0.69149405
12495,1.25643480
3950,1.20207453
13135,0.86992466
982,1.15374911
7818,0.89708269
12349,0.74886149
14585,1.04079187
13334,1.05470121
3321,0.86607629
6475,0.70839643
13004,0.96882075
196,0.84894401
14722,1.06406796
11637,0.87011051
10329,1.26095712
13417,0.91556460
6161,0.96884924
3859,1.14688134
15029,0.91366619
11373,0.95734251
143,0.95837742
6258,0.87027454
1261,0.90142292
11000,0.88340235
11982,0.91825032
8399,0.97890186
8004,1.00520468
4285,0.97756296
5283,1.11854732
4575,0.88757324
5623,1.17562556
6224,1.18106353
7339,0.87354022
2982,1.03683436
12885,1.12195897
6250,1.06688690
1975,0.92720008
3663,0.75843012
12843,1.29018331
5785,0.86996901
11007,1.03462768
8010,1.31473374
7264,1.09956276
13255,1.17343831
209,1.07402325
4773,0.80843687
12128,1.05137515
3188,0.88316554
2878,0.74764872
13191,0.87853897
11034,0.90741396
1588,0.84996945
1660,1.04422259
5220,0.85072380
8082,0.98702097
3805,0.93153399
8944,1.24205863
9075,0.73825711
5595,0.84453547
15058,1.20709634
10350,0.97034431
13304,0.97226900
2636,0.65290821
14392,1.14275563
2775,0.96706551
3530,0.88285774
2213,1.12623203
414,0.75605267
1772,0.79285324
4245,0.84596127
5589,1.04626381
5685,0.93291152
10446,0.82107490
10211,1.00804949
9967,1.05815530
11406,0.83774656
5284,0.72398716
2437,1.08771396
13210,0.83554941
14979,0.65473133
7022,0.91377562
4998,1.21321857
12744,0.86581773
3801,0.65503049
1063,0.92035645
1650,0.93680644
2467,0.97903931
3342,0.98662251
2079,0.98580378
5039,0.82804871
1139,1.02587461
1241,0.89933038
13108,0.90490651
12951,0.74756730
13002,1.41424131
1607,0.86532134
5004,0.99837166
1316,0.94996870
14196,0.81813294
1574,1.16377330
7746,1.11105680
14272,0.69237041
8249,0.66988713
5360,0.94871068
8128,0.89189649
2861,1.11165023
2726,0.82324833
5126,0.93458289
13810,0.73612350
8527,0.85330945
7645,0.79671836
10645,0.98328155
4606,1.08499026
10982,1.05192125
11418,1.11925685
221,1.11890292
10728,0.91375875
4121,0.97498357
146,0.81990767
13871,1.12692130
5897,0.91984546
12403,1.04158533
1317,0.93163896
6117,1.11551619
14847,1.03730035
1771,0.90108460
14055,1.07090306
11620,1.03260458
11154,0.90074390
2809,0.83514762
3257,1.19664276
13292,1.19838560
9706,1.16688418
2076,0.81805319
13993,0.88115704
2889,0.95111942
2834,0.99960232
14598,0.78021735
6511,0.95464444
14165,1.02409053
9283,1.13061464
4577,0.74659675
3538,0.86920863
7035,0.92775017
7416,1.25753415
8385,0.95272082
1791,0.69881690
8116,1.15573454
14066,1.03435874
10553,1.16552353
2804,1.11072981
13176,1.19716299
1570,0.96260875
8985,0.92606133
9421,0.81406438
2705,1.13416183
12000,0.88540095
10363,0.96456134
5465,0.93342376
5402,1.06854594
5868,1.01973855
1667,0.99550974
14765,0.86500454
5774,0.84994322
14384,0.88858986
6555,0.85139555
3811,0.97424948
401,0.73313510
10139,0.85477358
14264,1.11167681
12254,1.22199070
9598,0.99746686
11031,0.87619913
6916,0.94125026
7496,0.86847097
1579,0.75943357
7003,0.89065260
11906,1.08461535
9118,0.82081246
13604,0.90534681
7604,1.30231595
7656,0.98592019
6320,1.12418103
14485,0.83881295
13852,0.81303936
4959,1.07016551
10406,0.80921465
12328,1.05397785
3746,0.91018575
11133,0.84718370
13548,0.93404812
5638,0.90979958
7330,0.86182374
263,0.89638901
12879,1.12325287
10984,0.86164063
8515,0.95888776
5219,1.10492611
10739,1.09150171
9304,0.85374111
3602,0.99391979
14230,0.72873384
9663,0.96803528
6091,0.80057561
2181,0.93319929
13104,0.96920455
12964,0.91650200
7596,0.83596718
7101,1.03545296
5637,0.88231593
5122,0.90033060
10845,0.93516618
4838,0.91801614
5978,0.88730639
9775,0.77717364
9060,1.17519486
9528,1.03409123
11491,0.91767520
9679,0.72065437
12851,1.03016734
7340,0.78727925
4176,1.00062180
1957,0.90018827
3271,0.97937101
14145,1.09626353
8888,0.76606750
5869,0.89028573
7481,1.12023926
6616,1.09145653
7786,1.03775299
13399,1.01827979
12983,0.69359124
4846,0.92909950
14943,0.94068772
4021,0.74801373
8955,0.88869816
14144,0.94102633
8561,0.79592127
5520,1.07269657
10331,0.88203025
9380,1.10980344
10187,0.88826483
418,0.83263940
4204,1.31155121
8138,0.91819566
2880,0.89755714
9128,0.96376801
11978,1.07668245
2719,1.02886856
11764,0.91054469
14131,0.79449302
14109,0.80736512
5943,0.77221775
752,1.17483032
12932,1.14005792
14795,0.87432528
3120,0.96180212
311,1.02869093
7741,0.93487674
3741,0.80720872
14052,1.09982479
11603,0.95402265
2231,0.94813240
8645,0.92177737
9415,0.96573246
6304,0.87486857
3894,0.95696479
5391,0.88083273
13720,0.93317288
5057,0.88559437
5153,0.90756291
6293,0.98107719
14228,0.84122258
8506,1.07101917
9758,0.91374868
14641,1.04003680
11718,0.81030220
9448,1.06488740
5245,1.03558767
5784,1.14717066
14332,0.93734980
7817,1.05826652
3804,0.88771516
12834,1.15635443
489,0.89531684
13997,1.04026008
7566,1.17636180
7136,0.86065859
9079,0.78818262
4406,0.96137732
10469,1.00958717
5932,0.92177737
13335,1.10478687
3585,1.59598076
2618,1.00864899
10185,0.80034500
10625,0.97335660
1823,0.87475097
10808,0.71453023
4958,1.01773977
8340,1.14643335
1396,0.77721250
10378,1.06103289
10204,0.87143284
14758,1.02405787
8121,0.72095793
3754,0.84121579
7368,1.08417201
10240,0.93585300
13615,0.74505752
3139,0.97488070
6445,1.10450494
11504,0.84714890
5264,0.83113796
12474,1.32834375
979,0.67032731
6491,0.75239891
14687,1.21552229
10875,0.90535146
3042,1.17632568
9153,1.00181139
12330,0.87988180
9396,1.02386999
8664,0.70584279
6438,0.79548520
13910,1.08446419
3016,0.82417816
2256,0.85984319
5436,0.93656957
7272,0.79759341
7999,0.90344256
11246,1.05456078
11452,1.04250658
7506,0.98619729
9382,0.95593655
1770,0.76813269
8986,0.83596402
12878,0.85337251
5345,1.12117982
1799,1.18650997
7103,1.06349623
8741,1.08131266
1989,0.84378564
8464,1.08065021
5455,0.95578086
13221,0.74198937
12575,0.89387405
9843,1.07360995
4670,0.84589189
7758,1.06738985
11972,1.15573800
13779,0.98774993
1117,0.76166552
3377,1.06492281
13774,0.89304310
969,1.08476818
14246,0.89019698
11378,0.91071773
9192,0.85275930
3926,0.96551615
3147,0.76563817
2168,1.12405753
4964,1.18383765
12890,0.96707231
933,0.92023790
11032,0.86177242
9475,0.83324814
11669,0.73067063
14152,0.93686384
5063,0.94218975
14636,0.82164609
126,1.04809344
2613,1.18320930
14620,0.94778973
12711,0.76379889
10857,0.95533413
12485,0.84435129
729,0.89902610
8630,0.92584991
909,0.80089509
2936,1.15913665
11582,0.86571771
13167,1.27608120
6556,0.93247980
1643,1.45250857
4235,0.76399100
8643,1.09690559
3723,1.04322326
220,0.87787670
7097,0.85245132
9151,1.09934413
3558,1.05580533
12170,1.17706811
730,0.84919167
3319,0.86291784
10848,1.07000160
633,0.75252098
5513,1.27706099
1889,1.53362870
10701,0.92405576
7915,0.91086119
14352,1.00667334
1651,1.00362086
8563,0.90094608
1863,0.90114433
2927,0.84460300
8511,1.06732953
3567,0.78995478
10685,0.88148463
3905,0.92959982
14511,1.07723284
10333,0.75901240
11698,0.97988468
7764,0.93310535
2279,0.95382994
14503,0.87271446
1194,0.98608154
13470,0.86124319
4819,0.91422677
7522,1.21447945
1753,0.96255577
2530,0.80299306
7986,0.87586612
988,1.02424610
10981,0.85599864
10039,1.24168622
32,0.90551418
12444,1.04246652
11370,0.93249881
1122,0.87901789
8243,1.15911186
6022,1.13306832
2524,0.89087421
8556,1.15944993
13197,0.95916462
1448,0.99633366
11474,0.73713887
3291,0.85821277
10672,0.94273561
1386,1.06422651
13329,0.73518521
5291,0.87591153
2592,0.94076210
13753,0.87894654
11160,1.02417755
4949,1.01304138
7075,0.78955120
7805,1.11891258
6447,0.97355992
9443,0.93988329
5772,1.01585174
1264,0.91469461
13703,0.81240427
12343,0.92839479
1238,0.84042078
4554,1.03759170
4923,0.69905943
5757,0.85914093
7875,0.80903161
9812,0.99172729
3304,0.86869532
3533,1.02627540
6588,0.90744847
2904,0.68016249
11911,1.19154131
2547,0.92152125
8284,0.85947591
7317,1.01553309
2054,1.19342291
4552,1.04886246
8507,1.02064323
6716,0.90436202
11279,0.87593043
7314,1.06647325
5155,0.89855158
14504,0.80985892
8641,0.77612907
7454,0.94667828
13719,0.84255081
682,0.83541399
7862,1.18810105
595,0.83404928
5428,0.62606758
5530,0.77926785
1716,1.00234663
817,1.00456452
9051,1.01772094
10162,1.35561860
2731,0.72337496
8183,0.91664976
5017,0.97171921
4120,1.07353580
13600,0.93495703
11003,1.04931021
4615,0.78526604
12058,0.97452635
11494,0.91979533
3701,0.74603176
394,0.91903096
3033,1.04071224
8627,0.88715500
10785,0.89967924
4997,1.03056002
2098,0.86644107
2224,1.03918421
1598,0.89806932
1329,0.75487596
8668,0.99477011
10478,0.98540276
6419,1.11393511
9646,1.31038892
12036,0.92978251
11404,0.64485294
4358,0.69620746
14258,0.93851185
8819,0.74185139
11801,0.86314672
5243,0.93349189
5967,0.78475857
10335,0.89781857
12842,0.97623700
13006,0.84666711
4625,0.83684772
2797,0.77857536
11927,1.08562100
14579,1.07971394
6435,0.74534625
10816,0.56824738
2176,1.18098569
379,0.80185419
8907,1.03175199
10693,0.80755925
10586,0.68592721
1946,0.77026427
336,0.95785713
3503,0.83161706
12901,0.75464928
8795,1.37068510
11679,0.95114034
11305,1.39506567
2894,0.67958897
13229,0.86757874
5905,1.17553246
5130,0.88002372
5501,0.84257072
13673,0.91112512
4897,0.84472507
11979,1.19353867
6984,0.94850701
13162,1.17314970
13883,1.14981031
14204,0.86717236
5559,1.25183249
8325,1.09991932
2671,0.63175529
1341,0.88104302
6823,1.21425009
12923,0.77898312
12048,0.79623252
12681,0.85147566
6660,0.97707671
14401,1.04118502
5831,1.00517404
802,0.73980051
8695,0.94975585
7690,0.92041814
2018,1.13798130
6470,0.75530499
4027,0.90019804
13386,0.88194859
377,0.88682729
9613,0.82921672
12933,0.90698820
180,1.20619941
13260,1.15713561
9682,1.10962689
3062,1.04473794
13858,1.05391812
12018,0.98071539
4568,0.84197623
5209,0.90587115
5824,0.90402484
11746,0.72332478
13069,0.85263902
13886,0.87554258
4658,0.84939879
9064,1.07911122
8708,1.17833245
12915,0.72164780
6572,1.01203346
4267,0.77752835
14035,0.98859221
12581,0.95929724
7408,0.71256912
8398,1.07796669
240,0.91623789
4827,0.99784464
6884,1.12141120
2381,0.93526250
11100,0.88576829
12288,0.99223739
13038,0.90840191
14084,0.90590674
4198,0.85921228
7359,0.99313778
5721,0.77983409
12553,0.77268666
10353,0.81168640
2827,1.16025364
11522,0.88687128
1720,0.91508454
11661,0.96343333
11733,0.88430679
4381,1.03281713
9688,0.80865949
449,0.98608053
2824,0.84203118
14596,0.67404187
9728,1.19122541
14914,0.72624952
7436,0.98173833
1172,1.19991577
4091,0.99685466
1959,0.85097122
217,0.80986476
938,0.92914540
5613,0.76149541
7124,0.88647705
3268,0.95894301
350,0.93095112
4793,1.14401042
10147,0.79073852
6548,0.93299264
1634,0.93349987
5318,0.73579371
7038,0.90908217
5067,1.29573476
14968,0.96541417
4501,1.18239260
12152,0.88158834
8142,0.90668279
13824,1.04575455
14300,0.66936177
5987,0.92648101
9312,0.95623124
9846,0.80791789
5468,0.77920341
7241,0.86227798
5999,0.71587986
5594,0.95988029
13727,1.03271949
11159,0.60551059
10466,1.09683669
7235,0.93948191
4000,1.03685820
9776,1.16624129
13213,1.12341976
2173,0.88516903
12881,0.78559750
7417,1.00512826
9852,0.85162157
11550,1.03849304
6669,0.84360826
3412,0.87721384
15012,0.90552938
11731,1.13285220
