id,pred
14020,-0.01516646
11986,1.08042514
2199,0.95428276
4310,1.69872069
2493,1.16860902
12194,1.22025681
10317,0.78832519
1824,0.92719936
3248,0.99806440
4802,0.86839151
3930,1.24216783
14362,1.48798180
6115,0.52171934
8336,1.43882418
14182,1.14978635
8676,0.21859539
2077,0.46619862
12456,0.97552454
12613,0.93914366
8736,0.16824988
10575,0.64951867
10236,0.32944530
2348,0.72971892
13954,0.30481514
3003,1.67990518
13215,0.91745329
12426,0.96079552
761,0.83809590
12308,0.22930986
4349,0.45938280
13045,1.05661249
14691,0.93952715
4469,0.50308317
10983,0.98358154
9656,1.29989958
2324,0.86314988
7237,0.38377905
11257,0.29490143
7559,0.71706462
3035,0.95675051
14741,0.90131295
10362,0.19588387
1976,0.91214371
8115,0.88066101
3995,1.44971693
2641,0.83693731
5503,0.92842472
5080,1.13188577
10181,0.67362916
4228,0.97505808
4938,0.66705298
2882,0.11618029
6499,0.29359955
5603,0.97767603
9571,0.97068739
5783,0.88222885
2277,0.33586723
12659,0.60994422
6437,0.87272012
2166,1.38825297
1126,1.19580579
3566,0.76595831
10437,0.83102775
12429,0.44588399
735,1.21009874
1007,1.20666206
13770,0.96188676
6888,0.66765702
7892,0.35149595
2043,1.08311224
8494,0.68910444
5464,0.85326350
7326,0.94209743
10622,0.41845667
8538,1.11318278
14520,1.15342534
8065,1.07590592
2471,1.36726475
14567,0.32901013
1072,1.40339410
7512,0.68775952
1678,0.77071846
1061,0.23019204
4622,0.94697547
5841,0.95431626
1676,1.06063831
1541,0.81149197
5326,1.12633169
15,0.07609583
3102,0.23856099
4395,1.10263240
2506,1.53026986
10064,1.30820489
3324,0.69725752
3189,1.01036763
11088,0.29038018
9954,1.96359384
3643,0.75395572
9506,1.42463362
8079,0.88714802
13276,0.85510504
9826,0.88646829
4261,1.27283096
9949,1.63506496
7507,1.25825703
8633,0.84447265
354,0.79705298
9793,1.06993282
2135,1.45223224
13219,1.26596642
14428,0.44004256
8639,0.78971672
3891,0.81252599
7333,1.50840497
8756,0.82768393
8620,1.03588033
13592,0.40202355
1644,0.42318282
4600,0.82504213
3129,1.09686387
3625,0.95858133
2566,0.86403942
2567,0.41013968
1169,0.62101907
10776,0.91693604
5830,0.59713393
10847,0.83854103
1085,0.84309888
12503,0.18765923
10485,1.01856029
3721,1.15404379
5127,1.03951764
1521,0.66935098
2931,0.93309927
5689,0.96740758
14440,0.80626607
11932,1.31124628
942,0.93325210
12406,0.94842649
7540,0.70497894
7181,1.10044169
14331,0.76579058
12477,0.10497139
11553,0.63986993
10978,0.57221437
13043,0.39269793
4275,1.08348465
6321,0.07230973
475,1.02637398
6223,1.61976767
14022,0.95813596
2405,1.01794398
4579,0.67295957
13029,0.58368456
14913,1.68613422
12333,0.56054854
650,1.48015952
11515,1.48991227
4302,1.21871269
7981,0.59748793
2246,1.53765559
656,1.08950996
7049,0.77142215
9621,0.84170675
3813,0.45040390
10477,0.86487663
11919,0.95540583
5184,-0.00595807
1474,1.03004098
11943,1.39725959
12527,0.48916590
5626,1.18862832
9055,1.33342540
10831,1.06114399
14355,0.78855085
7293,0.27618456
14580,0.70361269
1390,0.87663901
10480,0.70565283
6331,0.92381597
8247,0.80614495
9459,0.89566541
12906,0.27583170
12086,0.79381871
12925,0.31766307
5145,0.22926255
7160,1.23585379
11675,0.95760775
6226,1.02563882
9552,0.08460580
13557,0.93087792
6497,1.12900066
3505,1.07659578
492,1.55865502
13168,1.25639665
7471,2.00765896
2854,1.10471869
14804,0.57023787
3151,0.29514804
12551,0.90867305
1740,0.78532982
218,0.45694429
12557,1.23407423
2614,0.94724917
5386,0.82959318
2423,0.62463605
9628,0.87661874
9381,1.40593004
6922,1.17544150
4972,1.45548129
4602,0.92279339
822,1.40819752
5000,1.17081857
12402,0.60056782
1295,1.14725244
5074,0.68217099
14631,1.23584378
5495,1.53020680
7852,0.77200425
12318,1.09026098
6629,0.34181732
11984,0.98480761
5811,1.39539611
4623,0.46352366
9844,1.69284523
12277,0.99612141
12813,0.92066753
10193,0.77627671
4509,1.15479898
913,0.88786423
7064,1.35975897
9893,0.70297658
13929,0.74385393
7825,0.84875989
11221,0.89302039
3098,1.02981997
5969,0.65013063
5248,0.56500775
12728,0.87598038
2274,1.31115401
4292,1.02696288
7947,1.21669161
2602,1.05094039
8014,0.81134844
12936,0.93315482
10441,1.29560041
14778,1.19857383
13486,1.19862306
8179,0.86782789
3205,1.14290142
9493,0.99493051
12892,1.15154898
15067,0.85417306
8802,1.06766605
5892,1.68012106
4195,1.34008729
4416,0.78920901
8623,1.23894846
4495,1.94561470
3711,0.97643483
3979,0.21136095
6697,1.41576028
1793,0.18853109
9086,0.83484459
7678,0.57849407
13651,0.99522793
5715,0.86239123
10079,1.01996231
14129,0.94570899
14179,0.96464539
4297,0.96357703
10370,1.03125393
9135,0.36203998
11590,0.59928489
147,1.12322474
7759,0.45920604
12672,1.29012287
10751,1.05484450
9539,0.45486844
10337,0.86099637
10349,0.99393713
14822,1.62683046
94,0.87960100
11206,0.45254567
10286,0.56980324
11391,1.42723286
11794,1.01106548
13509,0.73459899
2061,1.54290330
6521,0.36594504
6090,0.72426391
6761,0.54976350
9149,1.02410412
11231,0.24282818
10015,0.77139533
3806,1.10930431
5756,0.71007836
223,1.20350611
2265,0.81198084
7041,1.15551233
8855,0.45882151
555,0.91630816
13854,0.65635574
291,1.19164395
11262,1.52789092
13122,1.14026356
527,1.55513978
7750,1.30667448
13132,0.94064736
6191,0.48414862
12693,1.11983049
3646,0.87717271
9249,0.73937023
5081,0.56898677
10194,0.61132073
12888,0.75458491
1731,1.06573284
898,1.62665045
13311,0.99178469
12027,0.96240270
13500,0.61650443
11307,0.71482241
12360,0.97065914
9358,0.99773288
7125,0.92327213
1327,0.69589806
3088,1.83063984
6949,0.96279967
3166,0.84127724
9958,0.80645072
2314,0.91286933
167,1.00726557
2981,0.97281408
7930,0.98683035
2760,0.84991384
11691,1.19268429
4017,1.08364081
2354,1.71280873
8703,1.31322336
6409,1.18122029
10710,1.52455926
12034,0.69643700
3087,0.83098054
2580,1.13198054
1719,0.68850386
8426,1.82690823
9533,0.52578610
1556,0.88155210
13433,0.78845572
9026,0.96323514
9442,0.74247777
12159,0.12166397
8766,0.77798235
8799,0.42487079
5020,0.58452153
12909,0.99731374
10223,0.64728665
1319,1.07993364
6131,1.94456971
4926,0.65908754
6197,0.71044123
9028,0.81368113
10230,0.76923811
15093,1.30993366
11363,0.78189301
6289,0.50752330
3067,0.62218654
12421,0.48566675
11361,1.09965253
2286,0.90591824
8343,1.15289831
4624,0.60705912
14242,0.89141893
4761,0.75496519
13053,0.29515845
14445,0.50926614
8719,0.79744339
7711,1.08282077
2698,0.88665092
14296,1.16620636
15086,0.88905978
7883,0.76075256
5853,0.52231354
3964,1.45891047
1645,0.60706252
10372,1.22127271
13856,1.33503056
1543,0.87680447
11840,1.12799788
9668,0.82412159
10526,1.05516076
3994,0.86738169
6283,0.88173831
7426,-0.04700540
11658,0.83769739
9444,1.15315890
6683,0.36383998
3689,0.97840250
639,0.95444202
11410,0.73388314
12248,0.84191084
9195,0.36908573
15084,0.56896114
7652,0.95725584
7163,0.66047883
12507,1.36164761
5110,0.70201480
114,0.66105425
3367,0.87015557
5113,0.93527055
9873,0.49872744
3161,-0.06626156
8628,0.82725000
2027,1.42764699
10619,0.40163732
11466,1.04385507
5233,0.83713448
12228,0.49484724
12779,0.95629358
8500,0.88923216
12326,1.21827662
14923,0.74631667
9661,0.86412978
3357,1.17564809
9065,1.17636001
9214,0.96349323
2846,0.77855766
7586,0.77716589
733,0.38010335
973,0.81081271
2823,0.99675083
702,0.19119245
8466,0.64615381
189,0.14243805
8278,1.45309722
7367,0.56409514
10791,1.16813087
9945,0.39375508
10756,1.68715751
6618,0.79941022
7502,1.32004070
6743,0.83080089
10020,1.09048402
13653,0.68204033
12281,0.99942863
2411,0.55658031
1116,0.97387719
3326,0.83171737
14559,0.80862629
1277,0.40979725
3547,0.86891186
1919,0.92054522
10661,0.89070714
10773,0.28364116
7153,1.66009748
12868,0.55666900
5933,1.25199497
8009,0.78566337
4612,0.63083255
10520,1.01520288
11612,0.69895411
5825,1.70701396
6039,1.35486984
13820,1.25615656
8046,1.03624701
11834,0.04730191
1455,1.32023191
11421,0.97898507
5806,0.82682967
4468,0.89074242
6336,0.77704990
4294,0.91673183
2299,0.33047393
6490,1.04476297
11897,0.32486290
7912,1.03219950
10840,0.46586490
14786,1.24765444
8642,0.99587762
6644,0.79804003
7104,0.66657889
14569,0.52814198
4840,1.07417226
6373,0.54370326
5882,1.31870770
201,1.14251053
9046,0.89012957
14473,0.61249733
6786,1.09398746
13802,0.78703427
2694,0.37900606
13819,0.50736046
9584,0.84961712
4757,0.87623787
6942,1.02937818
8066,1.31156063
5867,0.93176508
4915,1.77917540
6958,0.62738121
984,0.97375607
5624,0.05123826
4951,0.49720138
2196,1.15968943
10682,0.73619807
12155,1.01495492
7327,1.11767769
6698,1.11735713
4680,0.63994128
7114,1.40002084
12345,1.01197875
13531,0.66038752
649,0.73500562
3733,0.96148014
7088,1.15446854
6121,0.38149643
4589,0.94372034
7931,0.52708554
445,1.02070534
7642,0.50289798
3329,0.86558616
8193,0.77040160
1515,1.25749481
6220,1.63836205
15094,0.64245164
12877,0.36934906
4963,0.82799459
2364,0.89042330
13413,0.77909803
11931,1.32280445
12734,0.86679578
8821,0.84491348
124,1.04288018
12574,0.42237011
3495,0.23860067
1675,0.89847863
10753,0.64145863
5366,0.33629966
6216,0.41760331
12895,1.13965428
7676,0.22536507
3696,0.58824235
7789,0.87079442
13932,1.18828452
7567,0.59881550
13616,0.73817456
681,0.91481292
505,1.11988699
1337,0.76019871
12431,0.63923019
9255,0.56937361
3535,0.48626879
8149,1.06267047
10220,0.90329504
11490,1.56836081
5605,0.91185379
14759,1.09083104
15034,1.34216774
11288,0.80520022
2801,0.91617310
12132,0.46307185
4677,0.83265102
413,0.87766242
12620,0.97219479
7474,1.13748455
11401,1.02053535
12845,0.97421026
59,0.96573615
7782,0.84232557
11082,1.23988545
14840,0.25210214
12495,0.90896487
3950,1.19946790
13135,1.01396096
982,1.17313623
7818,0.83270943
12349,0.89012730
14585,0.85166252
13334,0.90396190
3321,1.08654356
6475,0.75188756
13004,1.66799390
196,0.93455470
14722,0.87430644
11637,0.82132208
10329,0.69704044
13417,0.74210083
6161,1.15370011
3859,1.03697133
15029,0.87657928
11373,1.11849475
143,1.07557893
6258,1.15132368
1261,0.62205899
11000,0.69531584
11982,0.43141356
8399,0.93089461
8004,1.05344689
4285,0.97273839
5283,1.21215546
4575,0.75110483
5623,1.68679774
6224,0.34608290
7339,1.43718600
2982,0.99894559
12885,1.01257706
6250,1.46867418
1975,0.84215117
3663,0.80043912
12843,1.11573672
5785,0.75760412
11007,1.12816751
8010,0.97312343
7264,1.52156746
13255,1.72705364
209,0.55366349
4773,1.11095417
12128,0.59496129
3188,1.03166282
2878,0.77280498
13191,1.11544478
11034,1.15647972
1588,0.67018247
1660,0.56214750
5220,1.21379149
8082,0.91839850
3805,0.88520730
8944,1.39175439
9075,0.61952990
5595,0.74455512
15058,0.98463249
10350,0.42670828
13304,1.09709394
2636,0.86173892
14392,0.63636661
2775,1.24924755
3530,0.57488996
2213,1.28107333
414,1.48538697
1772,0.90015042
4245,0.89203513
5589,0.28513652
5685,1.07724035
10446,0.98729289
10211,1.51775908
9967,1.05813003
11406,0.60265899
5284,0.26002404
2437,1.58146906
13210,1.16700637
14979,1.01387954
7022,0.73801661
4998,1.04402471
12744,0.72017872
3801,0.64801931
1063,0.67408502
1650,0.96658361
2467,0.75056100
3342,1.09283388
2079,0.69167411
5039,0.76587975
1139,0.65799725
1241,0.76655626
13108,0.84436107
12951,0.11905862
13002,0.64005911
1607,0.83618271
5004,0.68845618
1316,1.39475107
14196,0.25910115
1574,0.99858904
7746,1.62425530
14272,0.83160961
8249,0.70394719
5360,1.80458641
8128,1.04141998
2861,0.84879744
2726,1.03500342
5126,1.22123194
13810,1.24676406
8527,0.45358607
7645,1.03249824
10645,1.10706663
4606,0.59071118
10982,0.98106337
11418,0.93125248
221,1.19217396
10728,1.50025415
4121,1.43054724
146,0.60377789
13871,1.34883451
5897,1.18242705
12403,0.67620182
1317,0.91234982
6117,0.87788045
14847,1.11019313
1771,0.46405414
14055,0.74722493
11620,0.71708667
11154,0.94304597
2809,1.19624960
3257,1.02263582
13292,1.17224383
9706,1.39932179
2076,0.91863263
13993,0.54985130
2889,0.58365536
2834,0.67961836
14598,1.04968405
6511,1.48661923
14165,1.54696870
9283,1.07356918
4577,0.89222741
3538,1.00978971
7035,1.00166428
7416,1.01057053
8385,1.09771872
1791,0.85941982
8116,1.00940001
14066,0.80860984
10553,1.54071248
2804,1.39352310
13176,1.04794014
1570,0.77565861
8985,1.47447801
9421,1.07856798
2705,1.51815140
12000,0.70026469
10363,0.56174445
5465,1.12532997
5402,0.96688902
5868,1.22913599
1667,1.06751359
14765,0.58024764
5774,1.12783492
14384,0.31407684
6555,0.92823863
3811,1.06589377
401,0.72459185
10139,0.94303489
14264,0.86626768
12254,1.41399920
9598,0.87078893
11031,0.75189781
6916,0.27339736
7496,0.58879310
1579,1.07240641
7003,0.59183860
11906,1.43359983
9118,0.32020903
13604,1.08602524
7604,1.13431776
7656,0.79554784
6320,0.86549771
14485,1.02026463
13852,0.62290657
4959,1.09400034
10406,0.93549359
12328,0.19377440
3746,1.48036575
11133,0.87576222
13548,0.56476402
5638,0.17898077
7330,1.50591099
263,0.99450397
12879,0.75988138
10984,0.93533516
8515,0.71818531
5219,1.71512508
10739,0.73565531
9304,1.67013943
3602,0.33682758
14230,0.66468525
9663,0.90596616
6091,0.74297345
2181,1.15882254
13104,0.75551403
12964,1.19133806
7596,0.15772209
7101,1.46976745
5637,0.49985912
5122,0.99252939
10845,0.94275057
4838,1.71996963
5978,0.43426532
9775,0.78050029
9060,0.92596161
9528,1.41078830
11491,0.75647211
9679,0.44878361
12851,1.12993181
7340,1.08565211
4176,0.93994606
1957,1.19260645
3271,1.38315439
14145,0.74781883
8888,0.94464016
5869,0.68402410
7481,0.65460807
6616,0.68915796
7786,0.71554995
13399,1.03347564
12983,0.79255259
4846,0.54594177
14943,0.90505743
4021,0.02163373
8955,0.83696020
14144,0.79476178
8561,0.29170281
5520,0.76943541
10331,0.98574519
9380,0.92290556
10187,1.03281772
418,0.70468330
4204,1.23808336
8138,1.08979213
2880,0.67204893
9128,0.74224877
11978,0.77684033
2719,0.89206195
11764,1.49261284
14131,-0.00879185
14109,0.61245751
5943,0.87889421
752,1.00113380
12932,1.56774402
14795,1.17384601
3120,1.28811586
311,0.80829096
7741,0.93029296
3741,0.67131603
14052,0.96663737
11603,0.52380896
2231,0.21193987
8645,1.01995873
9415,1.08036554
6304,0.81299651
3894,0.88915396
5391,0.93844700
13720,0.93666589
5057,0.16697942
5153,0.86317897
6293,0.79161537
14228,1.04464912
8506,0.57054102
9758,0.25274149
14641,1.45056355
11718,0.92228520
9448,0.59949589
5245,1.00240541
5784,0.89136171
14332,0.38701415
7817,0.57700443
3804,0.84414244
12834,0.81306648
489,0.55448008
13997,0.34299409
7566,1.05322015
7136,0.54500371
9079,0.12876284
4406,0.57094139
10469,0.38931936
5932,0.37495115
13335,1.12231755
3585,1.47806597
2618,1.20307446
10185,1.18366861
10625,0.90175700
1823,1.20541894
10808,0.36254677
4958,0.71558988
8340,0.90277553
1396,1.21470571
10378,0.80861676
10204,0.50102824
14758,0.62799126
8121,1.54813600
3754,1.09893906
7368,1.29323947
10240,0.79790258
13615,0.93122935
3139,0.70989454
6445,1.15346098
11504,0.99775267
5264,0.57904994
12474,1.12563419
979,0.81000400
6491,0.20653605
14687,0.67736423
10875,0.55064911
3042,0.95980251
9153,0.47030210
12330,1.16936004
9396,1.07799184
8664,1.52861047
6438,0.98514044
13910,1.66323948
3016,0.86426878
2256,1.24836433
5436,0.64559621
7272,1.27692628
7999,0.92781544
11246,0.56594026
11452,1.27586567
7506,0.89509511
9382,1.67392540
1770,0.74517918
8986,0.50059056
12878,1.71868980
5345,0.83443236
1799,0.65118647
7103,1.39712548
8741,1.56663263
1989,0.73482859
8464,0.83019161
5455,0.81134045
13221,0.24076566
12575,0.42681658
9843,0.83020079
4670,0.78164542
7758,1.44106555
11972,1.47323239
13779,0.98897958
1117,0.81965232
3377,1.37075174
13774,0.54226553
969,1.61134195
14246,1.87702096
11378,0.68099260
9192,0.80413592
3926,0.90691495
3147,0.78766334
2168,0.98822999
4964,1.01676941
12890,0.95760763
933,0.39751256
11032,0.96698511
9475,1.26478076
11669,0.96019268
14152,0.71887481
5063,1.08525622
14636,0.63214493
126,0.11989468
2613,1.69384921
14620,0.93224776
12711,0.78619897
10857,0.63097954
12485,1.27126312
729,1.63781691
8630,0.90159357
909,0.92830575
2936,1.56140506
11582,0.85449886
13167,1.63117480
6556,1.50443196
1643,0.48402682
4235,0.72554994
8643,0.97623873
3723,0.62715435
220,0.90609539
7097,1.13735080
9151,0.51697475
3558,1.38917601
12170,1.38339388
730,1.55760372
3319,0.32844257
10848,1.46357298
633,0.47427282
5513,0.83732378
1889,1.08498943
10701,0.52243769
7915,1.10290587
14352,1.05824327
1651,1.71098614
8563,0.25517496
1863,0.83914638
2927,1.09786308
8511,1.04038858
3567,0.15486322
10685,0.59603202
3905,0.78565800
14511,0.53240800
10333,0.99982548
11698,0.65160191
7764,1.06791461
2279,0.97797310
14503,1.09006333
1194,0.51592588
13470,0.97551882
4819,0.69617128
7522,1.11293662
1753,0.77739763
2530,0.67242682
7986,0.89018035
988,1.69974685
10981,0.91919625
10039,1.12022817
32,0.87902880
12444,1.32587588
11370,0.57988977
1122,0.50257808
8243,0.78547573
6022,1.02854109
2524,0.73132002
8556,1.24385560
13197,1.13581991
1448,0.60286140
11474,1.29464722
3291,0.98381102
10672,0.45124590
1386,1.29796398
13329,0.54799008
5291,1.17658019
2592,0.95566988
13753,1.46894097
11160,1.15241873
4949,0.48793313
7075,1.06751513
7805,0.70389760
6447,1.08618748
9443,0.56580549
5772,0.78697777
1264,0.92719388
13703,0.71098840
12343,0.89537978
1238,0.72940409
4554,1.05366755
4923,-0.09770256
5757,1.09449661
7875,0.85644627
9812,0.21385804
3304,0.88486326
3533,1.00907278
6588,0.91634738
2904,0.86204839
11911,1.57154036
2547,0.90954876
8284,0.64396650
7317,0.80043852
2054,1.12719953
4552,0.71637928
8507,0.85244250
6716,1.24092436
11279,1.22185993
7314,0.87895775
5155,1.01196015
14504,0.76346636
8641,0.64235711
7454,1.71069252
13719,1.00250363
682,1.29652393
7862,0.74118161
595,1.18784368
5428,-0.17383870
5530,0.90452194
1716,0.96629906
817,0.95996070
9051,1.02957761
10162,0.83406901
2731,0.72771943
8183,1.03144586
5017,0.50057697
4120,1.01335788
13600,0.53971350
11003,0.67799449
4615,0.65917093
12058,1.67357695
11494,0.92670715
3701,0.88213944
394,0.89092445
3033,1.17226672
8627,0.27477086
10785,1.51346779
4997,1.08775449
2098,0.35841054
2224,0.82590580
1598,0.80802298
1329,0.71942687
8668,0.59574723
10478,0.83443415
6419,1.09963167
9646,1.54792929
12036,0.83136082
11404,0.38570112
4358,0.83095038
14258,0.58090782
8819,1.09868622
11801,1.16307962
5243,1.07468760
5967,0.86015666
10335,1.17075467
12842,0.71936464
13006,1.73614943
4625,0.12647100
2797,0.56519508
11927,1.79106581
14579,1.14186978
6435,0.49707329
10816,0.99327815
2176,1.37437248
379,0.50732446
8907,1.15023398
10693,0.83592618
10586,0.21521533
1946,1.02718008
336,0.76718569
3503,1.56106579
12901,0.82715082
8795,1.12827539
11679,1.33902514
11305,0.70867503
2894,1.00675750
13229,1.61543155
5905,1.27494061
5130,0.92218018
5501,0.60572779
13673,0.78722107
4897,0.95420039
11979,0.77339411
6984,0.95250881
13162,1.17231143
13883,0.20772198
14204,1.03205347
5559,1.78741968
8325,1.03503239
2671,0.72981179
1341,0.52044356
6823,1.02750516
12923,1.56118441
12048,1.08967972
12681,0.73567021
6660,0.84013951
14401,0.88412917
5831,0.85489178
802,0.49381444
8695,1.05662835
7690,1.36993432
2018,1.14039731
6470,0.63887453
4027,0.77358854
13386,0.78706932
377,0.71264005
9613,0.55717015
12933,0.82654560
180,0.64039552
13260,0.89092433
9682,1.08889687
3062,1.31873274
13858,1.09169173
12018,1.14066839
4568,0.28859395
5209,1.06221116
5824,0.63375711
11746,0.96613431
13069,0.12279709
13886,0.92976952
4658,0.91951406
9064,1.26151478
8708,0.66314650
12915,1.05559683
6572,0.75297201
4267,0.87076235
14035,0.96537006
12581,1.01253057
7408,1.37014639
8398,1.19690955
240,0.85742152
4827,0.79016054
6884,0.68551564
2381,0.61509782
11100,1.10353172
12288,1.00665605
13038,0.34499106
14084,0.30297124
4198,1.20084703
7359,1.09937572
5721,0.93452406
12553,0.85260570
10353,1.11584449
2827,0.91057301
11522,0.90629315
1720,0.78617918
11661,1.03050387
11733,0.49892509
4381,1.11077940
9688,1.15767145
449,0.17839119
2824,1.11835146
14596,0.54177725
9728,1.81915236
14914,0.96307647
7436,1.17945993
1172,1.63641727
4091,0.54201138
1959,0.55527151
217,0.57426208
938,1.09775436
5613,1.18436325
7124,0.84395289
3268,0.58614582
350,1.84264028
4793,0.65808821
10147,0.56009972
6548,0.97653949
1634,0.75563335
5318,0.71968591
7038,1.20237148
5067,1.47218072
14968,1.25272155
4501,1.14381480
12152,1.10838389
8142,0.60205019
13824,1.63131189
14300,0.95596302
5987,0.57737738
9312,0.92023861
9846,0.71875715
5468,1.16078103
7241,1.27581000
5999,0.44985667
5594,1.23660207
13727,1.35188138
11159,0.78033745
10466,0.56488687
7235,0.59138179
4000,1.60776186
9776,0.60972691
13213,1.57297695
2173,0.43239924
12881,1.15260828
7417,1.01705360
9852,1.29778731
11550,0.94313264
6669,0.89746642
3412,1.33887303
15012,0.63030308
