id,pred
7512,1.00061762
1678,0.88536638
1061,1.02307761
4622,0.88405836
5841,1.07450044
1676,1.03284097
1541,1.08595133
5326,1.04681957
15,0.92111433
3102,1.02619851
4395,0.92815131
2506,0.89457482
10064,0.85715306
3324,1.04699469
3189,0.91914481
11088,0.88797748
9954,0.85356051
3643,0.92016143
9506,1.04187703
8079,0.88190049
13276,0.89337713
9826,0.84407604
4261,1.00992680
9949,0.96084893
7507,0.94839311
8633,0.85690922
354,0.93199062
9793,0.86487776
2135,1.16249657
13219,0.88463581
14428,0.93676281
8639,0.91958523
3891,0.88059008
7333,0.85668242
8756,1.13900304
8620,0.83809686
13592,1.03133345
1644,1.11637640
4600,0.99488968
3129,0.92523199
3625,0.94921583
2566,1.01224637
2567,0.97982007
1169,0.87525785
10776,0.95897681
5830,0.87946826
10847,1.02792656
1085,0.82903534
12503,0.95586872
10485,0.91209042
3721,0.99651319
5127,0.97713453
1521,0.85889262
2931,0.90521604
5689,0.93461126
14440,0.83474642
11932,0.89685470
942,0.90368980
12406,0.98672086
7540,0.99478590
7181,0.87703520
14331,0.93045431
12477,1.15010536
11553,0.94253892
10978,0.85167152
13043,1.09568846
4275,0.97920626
6321,0.80999815
475,1.00957823
6223,0.87340641
14022,0.90499181
2405,0.84456605
4579,0.96406800
13029,0.83308899
14913,0.95200044
12333,0.96010566
650,1.03892457
11515,0.91252089
4302,0.92250156
7981,0.91514450
2246,0.92385054
656,0.92963296
7049,0.92102844
9621,0.89319026
3813,0.83830434
10477,0.94919771
11919,0.93256927
5184,0.89717567
1474,0.84087306
11943,0.89309072
12527,0.91491807
5626,0.83899868
9055,0.93482870
10831,1.03498161
14355,0.82652420
7293,1.01916099
14580,1.03958046
1390,0.87447745
10480,0.88523275
6331,0.84985256
8247,0.87421924
9459,0.90495902
12906,0.88389546
12086,0.93344140
12925,0.87530094
5145,0.86046964
7160,1.01958263
11675,0.96633023
6226,1.09259200
9552,0.84963483
13557,1.03494763
6497,0.96721321
3505,1.00222695
492,0.92305958
13168,0.93711352
7471,0.92191172
2854,0.97574240
14804,0.91164982
3151,0.86557740
12551,1.05049276
1740,0.87236416
218,1.00923753
12557,0.98719740
2614,0.95470244
5386,0.85172027
2423,0.94626093
9628,0.94111991
9381,0.90219396
6922,0.93110251
4972,1.06738055
4602,0.97948247
822,0.96804613
5000,0.83915865
12402,1.02890325
1295,1.01367307
5074,1.02914095
14631,0.91223115
5495,0.88913637
7852,0.88603175
12318,0.90783566
6629,1.03699183
11984,0.91021931
5811,0.89426392
4623,0.86853045
9844,0.92113024
12277,0.90094715
12813,0.85930115
10193,0.93926746
4509,0.87065715
913,0.95632517
7064,1.00873864
9893,0.84189874
13929,1.04066122
7825,0.90817040
11221,1.08634925
3098,0.99293149
5969,0.82501787
5248,0.80099422
12728,0.91699249
2274,0.83372349
4292,0.87417650
7947,1.04569733
2602,1.03233969
8014,0.85844308
12936,0.91776919
10441,1.04662752
14778,0.87806129
13486,0.94841963
8179,1.10816622
3205,1.05565178
9493,0.89542013
12892,0.84533960
15067,0.94165623
8802,0.83424354
5892,0.82178813
4195,0.90490186
4416,0.88758421
8623,1.00453353
4495,1.05350506
3711,0.94833511
3979,0.96389437
6697,0.93315762
1793,0.98535639
9086,0.93023473
7678,1.02774978
13651,0.95042807
5715,0.97384906
10079,0.86028254
14129,1.02417004
14179,0.86133778
4297,0.95907426
10370,1.00146580
9135,0.85903525
11590,0.97180897
147,0.98659164
7759,1.06672907
12672,0.96417439
10751,0.93729049
9539,0.87578768
10337,0.84991926
10349,0.92974967
14822,0.93980938
94,0.91283274
11206,0.86096805
10286,0.91464055
11391,0.83797723
11794,0.88729870
13509,0.88942230
2061,1.05742121
6521,0.82854015
6090,0.86518276
6761,0.93870157
9149,0.92098558
11231,1.00792933
10015,0.91290057
3806,1.11873102
5756,0.86457634
223,0.94401258
2265,1.04580021
7041,0.96022785
8855,0.93977648
555,0.98180294
13854,0.96616048
291,1.05058885
11262,0.89831364
13122,1.05025315
527,0.87225091
7750,1.06625426
13132,0.97748274
6191,0.86578918
12693,0.99147314
3646,1.06029594
9249,0.93713272
5081,1.02983356
10194,0.89433795
12888,1.03633070
1731,0.94122267
898,0.86370665
13311,1.08904099
12027,0.87027448
13500,0.79029638
11307,0.88425696
12360,0.92713845
9358,0.83481026
7125,0.96071088
1327,0.88358545
3088,0.96173358
6949,0.84786826
3166,0.90162665
9958,1.04977548
2314,0.89912909
167,0.96920943
2981,0.84622908
7930,0.91337925
2760,0.83715236
11691,0.92737752
4017,0.95974433
2354,0.94575977
8703,0.81568784
6409,0.94648015
10710,0.98832166
12034,0.88899851
3087,0.85687554
2580,0.82936269
1719,1.01959229
8426,0.95954281
9533,0.94988328
1556,0.92101288
13433,0.87418360
9026,1.02194953
9442,0.86517090
12159,0.98546958
8766,0.87798953
8799,0.95840865
5020,0.98866355
12909,0.96291780
10223,0.90942627
1319,0.91636884
6131,1.14646840
4926,0.88149446
6197,0.87997180
9028,0.88731271
10230,0.87256509
15093,0.89912796
11363,0.88906938
6289,1.13089216
3067,0.92574966
12421,0.97590119
11361,0.92496049
2286,0.89216453
8343,0.83685774
4624,0.94080764
14242,0.98712760
4761,0.93382215
13053,1.03471100
14445,0.98310918
8719,1.05125606
7711,0.92505032
2698,0.96918339
14296,0.84529155
15086,0.85653621
7883,0.88405883
5853,0.94715154
3964,0.93019289
1645,0.88619453
10372,0.94511729
13856,1.02690208
1543,0.96635467
11840,0.88506114
9668,0.88071090
10526,0.89373374
3994,0.81776541
6283,0.93063027
7426,0.88605666
11658,0.98846221
9444,0.86585122
6683,0.86259025
3689,0.99007171
639,0.91184801
11410,0.95268112
12248,0.93799692
9195,1.00296712
15084,0.94063908
7652,0.91697186
7163,0.89447349
12507,1.00489080
5110,0.96686888
114,0.89830941
3367,0.88816148
5113,0.95512986
9873,0.94529718
3161,0.91770047
8628,1.00781775
2027,0.94402933
10619,0.92418510
11466,1.02524519
5233,0.90778828
12228,0.96986222
12779,0.92355400
8500,0.89788026
12326,1.03851581
14923,0.84715122
9661,0.92358786
3357,1.05810928
9065,0.93572265
9214,0.87358749
2846,1.04045081
7586,0.86267334
733,0.99348044
973,0.99540943
2823,0.90381145
702,0.87706065
8466,0.88020861
189,1.02631116
8278,0.92623723
7367,0.85611814
10791,0.89356887
9945,0.86686057
10756,1.05313444
6618,1.00527406
7502,0.99997807
6743,0.94076383
10020,0.96459424
13653,0.90995884
12281,1.00435972
2411,0.87651795
1116,0.90558952
3326,1.13498032
14559,0.93368375
1277,0.93833256
3547,0.85568970
1919,0.95919281
10661,0.89048249
10773,0.87318695
7153,0.94135910
12868,0.97489655
5933,0.99416101
8009,0.85804635
4612,1.05961692
10520,1.02067626
11612,0.86839372
5825,0.90563571
6039,0.87327051
13820,0.85502923
8046,0.95186627
11834,1.12233377
1455,0.93391103
11421,1.08050752
5806,0.88108009
4468,0.91578108
6336,0.89381760
4294,0.92557895
2299,0.89627641
6490,0.98422259
11897,0.93948895
7912,1.02513433
10840,1.03623557
14786,0.89644879
8642,0.91571635
6644,0.95803261
7104,0.89132762
14569,1.00291848
4840,0.94633919
6373,0.92717934
5882,1.00203001
201,0.83551705
9046,0.89934367
14473,0.92264533
6786,1.12067461
13802,0.90392423
2694,1.02797532
13819,0.84411794
9584,0.88952428
4757,1.00370514
6942,0.98597652
8066,0.99817222
5867,0.93493724
4915,0.87756151
6958,1.03138661
984,1.05466616
5624,0.88291413
4951,0.97592193
2196,0.87843782
10682,0.94193757
12155,1.00735092
7327,0.93772954
6698,0.84048551
4680,0.97815573
7114,0.86549979
12345,0.96497148
13531,0.93332267
649,0.87260836
3733,0.85352045
7088,0.89529836
6121,0.88462400
4589,0.90961939
7931,0.90117264
445,0.86736554
7642,0.90851021
3329,0.93401074
8193,0.95813090
1515,0.92043173
6220,0.87020469
15094,0.86909425
12877,0.99550986
4963,0.89636052
2364,1.06299400
13413,0.91650099
11931,0.88293386
12734,0.92767930
8821,0.97741753
124,0.96435678
12574,0.86249775
3495,0.87285084
1675,0.96630162
10753,0.88059479
5366,0.84630120
6216,1.02895522
12895,1.03916287
7676,0.93731850
3696,0.84990293
7789,0.91240120
13932,0.91358817
7567,0.95233709
13616,0.91492069
681,1.03759575
505,0.85894734
1337,0.92052269
12431,0.85294646
9255,0.88780707
3535,1.04702282
8149,0.89416516
10220,0.89969361
11490,0.92677158
5605,0.97811764
14759,0.96495527
15034,0.97869629
11288,0.84040564
2801,1.07265615
12132,1.07392991
4677,0.99878109
413,0.94098341
12620,0.86055452
7474,0.98801923
11401,0.99197429
12845,0.90816963
59,0.97192222
7782,0.87352437
11082,0.97560340
14840,0.95156914
12495,1.08371520
3950,1.09207034
13135,0.95496708
982,0.90970826
7818,0.87985373
12349,0.86275923
14585,0.97670156
13334,0.95123571
3321,0.85470331
6475,0.90420294
13004,0.92332119
196,0.88689369
14722,1.05711305
11637,1.05669141
10329,1.04835021
13417,0.91687512
6161,0.86952764
3859,0.89485055
15029,0.98866403
11373,0.89352709
143,0.84915692
6258,0.87789536
1261,0.95447564
11000,0.89346629
11982,0.88317525
8399,0.88201869
8004,0.90541434
4285,0.84092695
5283,0.94553810
4575,0.90053570
5623,1.01090693
6224,0.88640529
7339,0.88754898
2982,0.98325682
12885,0.99033499
6250,0.99316823
1975,0.96920550
3663,0.84537339
12843,0.98214239
5785,0.88340336
11007,1.03825545
8010,0.91958618
7264,0.88101697
13255,0.96503711
209,1.01109779
4773,0.85872680
12128,0.94030362
3188,1.03383613
2878,0.81217891
13191,0.92025644
11034,0.91210556
1588,0.88200170
1660,0.87643534
5220,0.88651699
8082,0.92383593
3805,0.94738978
8944,1.06159937
9075,0.84381741
5595,0.84944767
15058,1.02982175
10350,0.97610784
13304,0.95692134
2636,0.84376198
14392,1.05171788
2775,0.80205899
3530,0.99590719
2213,0.94588298
414,0.85557353
1772,0.95346010
4245,0.85103893
5589,1.00766289
5685,0.87750113
10446,0.99088794
10211,0.97841877
9967,0.98168302
11406,0.98728114
5284,0.92665279
2437,0.86975318
13210,0.88749522
14979,0.95937997
7022,0.93047756
4998,0.95041591
12744,1.01833284
3801,0.91434234
1063,1.04960656
1650,0.88471687
2467,0.92673540
3342,0.88047171
2079,0.93835855
5039,0.93277729
1139,0.97401243
1241,0.99456286
13108,0.90574825
12951,0.93598986
13002,1.13623238
1607,0.90531105
5004,0.84636170
1316,0.93001091
14196,0.95114803
1574,1.08883250
7746,0.88087267
14272,0.89427835
8249,0.94347644
5360,0.86509103
8128,0.93984640
2861,1.02960622
2726,0.86732316
5126,0.93325627
13810,0.88662910
8527,1.00332880
7645,0.94736433
10645,1.09223902
4606,0.98544383
10982,1.02067459
11418,1.02109313
221,1.04831016
10728,0.88189155
4121,0.92333609
146,0.87956148
13871,1.03234088
5897,0.91116989
12403,0.84809303
1317,0.83763838
6117,0.97956687
14847,1.01038778
1771,0.96749455
14055,0.89207870
11620,1.02349329
11154,0.86781788
2809,0.91148102
3257,0.96413863
13292,0.86932951
9706,0.87348074
2076,0.92233360
13993,0.85758984
2889,1.03769732
2834,0.90660793
14598,0.97497517
6511,0.90408415
14165,0.90647691
9283,1.07644379
4577,0.88318712
3538,0.89676768
7035,0.93756908
7416,1.10380697
8385,0.86894721
1791,0.84946293
8116,0.86718822
14066,0.99167234
10553,0.89896441
2804,1.03665328
13176,1.02426779
1570,0.89161652
8985,1.02996325
9421,0.86408931
2705,0.97013593
12000,0.96675795
10363,0.95706415
5465,0.84818101
5402,0.99148732
5868,0.88973552
1667,0.97690326
14765,1.04522419
5774,0.86709845
14384,0.91357017
6555,0.91051853
3811,1.01819861
401,0.88819641
10139,0.94080222
14264,1.01325524
12254,1.07964957
9598,1.15146005
11031,1.12480760
6916,0.93802851
7496,0.90590805
1579,0.85235918
7003,0.90916449
11906,1.02909243
9118,1.01903737
13604,0.93189800
7604,0.98638308
7656,1.09122717
6320,0.86781710
14485,0.91688621
13852,0.94318932
4959,0.94009435
10406,0.89152169
12328,0.90114278
3746,0.88890630
11133,0.94349444
13548,0.84321731
5638,1.05334067
7330,0.95722848
263,0.98597872
12879,0.90272814
10984,1.06248212
8515,1.07000625
5219,1.00318301
10739,1.04341316
9304,0.85618442
3602,1.01133394
14230,0.88444668
9663,0.87090081
6091,0.97538298
2181,0.86622196
13104,0.90100878
12964,0.87982041
7596,0.90856922
7101,0.97374916
5637,0.98326355
5122,0.92310256
10845,1.02159977
4838,0.94288164
5978,0.97695804
9775,0.97316241
9060,1.01829338
9528,1.01184034
11491,0.92795426
9679,0.88363034
12851,0.98110133
7340,0.94869030
4176,0.96838081
1957,0.91399872
3271,0.87579691
14145,0.88291717
8888,0.83105659
5869,0.87726331
7481,0.89097208
6616,0.88215131
7786,1.01633847
13399,1.03652024
12983,0.89984477
4846,0.89995372
14943,1.13699281
4021,0.88040668
8955,0.97640258
14144,0.85795897
8561,0.90372676
5520,0.98747844
10331,0.86382931
9380,0.91725940
10187,0.94268060
418,0.88682902
4204,0.93389970
8138,0.87433022
2880,0.91009283
9128,0.86514765
11978,0.85015923
2719,0.88157594
11764,0.92750943
14131,0.85791862
14109,0.92909688
5943,0.78904969
752,0.90907741
12932,1.03889823
14795,0.88520181
3120,1.02599454
311,0.94223064
7741,1.09056628
3741,0.86171168
14052,1.01209617
11603,0.98443156
2231,0.94892299
8645,0.88470352
9415,0.82514447
6304,0.90128773
3894,0.96729207
5391,0.95218617
13720,0.97056109
5057,0.98289889
5153,0.90070873
6293,0.98436570
14228,1.00578356
8506,0.99252373
9758,0.84047145
14641,1.06947792
11718,0.93033749
9448,0.98383152
5245,1.01924777
5784,0.94176483
14332,0.93316644
7817,0.90025091
3804,1.03938341
12834,0.89285821
489,0.90301031
13997,0.98710924
7566,0.99096811
7136,0.90437013
9079,0.90388507
4406,0.82577312
10469,1.00749743
5932,0.96737963
13335,1.00346029
3585,1.01176810
2618,0.89165747
10185,0.98837042
10625,0.97158927
1823,0.89358956
10808,0.89602172
4958,1.03510737
8340,1.01631141
1396,0.95806241
10378,0.97635639
10204,0.90688151
14758,1.01857007
8121,0.85327989
3754,1.04447925
7368,0.99942243
10240,0.89750046
13615,0.89420682
3139,0.91878563
6445,1.05649829
11504,0.89379334
5264,0.90255064
12474,1.01577568
979,0.86611462
6491,1.01464880
14687,0.97813934
10875,0.88797474
3042,0.90554899
9153,0.88016444
12330,0.99404204
9396,0.86581522
8664,0.93787867
6438,0.95088607
13910,1.04350030
3016,0.95139134
2256,0.90776455
5436,0.90608394
7272,0.85791862
7999,0.87182248
11246,1.03148866
11452,1.02523625
7506,0.88197309
9382,0.96130115
1770,0.85254347
8986,0.96204180
12878,0.85523713
5345,0.93379462
1799,0.91093540
7103,0.92215693
8741,1.06609178
1989,1.05706882
8464,0.87856656
5455,1.04540205
13221,0.87249082
12575,0.92607784
9843,1.02531457
4670,0.93057644
7758,0.97406948
11972,0.94376951
13779,0.88333553
1117,0.89898497
3377,0.86997271
13774,0.91846865
969,1.01198649
14246,0.84841239
11378,0.94860137
9192,1.09074807
3926,0.88394159
3147,0.89969397
2168,0.88898772
4964,1.15379679
12890,0.85099798
933,1.12742376
11032,0.92218077
9475,0.93674070
11669,0.91032773
14152,1.04051983
5063,1.05983043
14636,0.81749946
126,1.06034243
2613,1.03869426
14620,0.88165295
12711,0.88469809
10857,0.85634702
12485,1.05938828
729,0.91451985
8630,0.88980407
909,0.92987454
2936,0.91297382
11582,1.00034201
13167,1.06862998
6556,1.01883817
1643,0.90392894
4235,0.84093451
8643,0.93225884
3723,0.96873969
220,0.96364844
7097,0.83887917
9151,1.02586222
3558,1.05592871
12170,0.97799146
730,0.96428937
3319,0.88334095
10848,0.88923192
633,0.89454895
5513,1.13660097
1889,1.03902662
10701,0.87472576
7915,0.95084161
14352,0.83362418
1651,0.94774181
8563,0.94604337
1863,0.90628111
2927,0.88203132
8511,0.97716546
3567,0.94214064
10685,0.93007636
3905,0.83069247
14511,1.02100968
10333,1.02363968
11698,0.97625154
7764,0.87894624
2279,0.86162442
14503,0.90943968
1194,0.89541143
13470,0.92900360
4819,0.93975186
7522,0.96038651
1753,0.81769365
2530,0.91576010
7986,0.87854975
988,0.89817399
10981,0.89975172
10039,0.97251737
32,0.99013621
12444,0.88868564
11370,0.91176105
1122,0.86981302
8243,0.86283463
6022,1.03539431
2524,1.04138291
8556,0.92024016
13197,0.85674578
1448,0.90976441
11474,0.85217619
3291,0.84473342
10672,1.00140822
1386,0.91522992
13329,0.90650612
5291,0.84699118
2592,0.91147083
13753,0.93635535
11160,1.02436948
4949,0.95090336
7075,0.93387461
7805,0.87367052
6447,0.85106498
9443,0.89652270
5772,0.98432213
1264,0.89252734
13703,0.97268963
12343,0.92895448
1238,0.83698255
4554,0.92442691
4923,0.87879050
5757,0.86714035
7875,1.00010478
9812,1.08066666
3304,0.97769397
3533,1.01932645
6588,0.90155894
2904,0.84299254
11911,1.08368218
2547,1.00982189
8284,0.90575629
7317,0.96770203
2054,0.90412664
4552,0.87313467
8507,1.01658165
6716,0.92435831
11279,0.91588140
7314,0.86809611
5155,1.06198645
14504,0.84961808
8641,0.91119218
7454,0.98057276
13719,0.89503109
682,0.90180254
7862,1.02406383
595,0.86939007
5428,0.80456853
5530,0.96567994
1716,1.11712456
817,0.81414980
9051,0.98748577
10162,0.95817065
2731,0.87173569
8183,0.89794886
5017,0.91475785
4120,1.00329816
13600,0.91062862
11003,0.96463794
4615,0.93988526
12058,0.82929766
11494,0.90076792
3701,0.87175399
394,0.85803205
3033,0.99000490
8627,0.85094655
10785,0.98496217
4997,0.90598357
2098,1.04773486
2224,1.00463426
1598,1.02634823
1329,0.85755479
8668,0.83496338
10478,0.88555974
6419,1.00211132
9646,0.82785088
12036,0.83590275
11404,0.98474371
4358,0.91482776
14258,0.85089052
8819,0.90895182
11801,1.01870024
5243,0.89781862
5967,0.89477956
10335,0.94766122
12842,1.00871241
13006,0.88826001
4625,0.85411400
2797,0.90411311
11927,1.02544689
14579,0.98119897
6435,0.89488512
10816,0.92287821
2176,1.00546682
379,0.87250453
8907,0.93946886
10693,0.90309143
10586,0.89380294
1946,0.87921906
336,1.00398576
3503,0.88964820
12901,0.94564623
8795,0.87487781
11679,1.01291895
11305,1.00040007
2894,0.83011264
13229,0.89187992
5905,0.90053487
5130,1.00457990
5501,1.00523245
13673,0.89744824
4897,0.82296926
11979,0.89848775
6984,0.93350714
13162,1.01421523
13883,0.93862611
14204,0.94665092
5559,1.03960931
8325,0.91949415
2671,0.88073874
1341,0.90444160
6823,0.97502035
12923,0.87360245
12048,0.85262150
12681,0.88357282
6660,0.90083307
14401,1.05249107
5831,1.04323602
802,0.88917434
8695,0.92117357
7690,0.88816941
2018,0.95894980
6470,0.86955601
4027,0.89890403
13386,0.90554994
377,0.96261579
9613,0.90832406
12933,0.95021075
180,0.94862115
13260,0.94178134
9682,0.98502123
3062,0.86267042
13858,0.98790115
12018,0.88108009
4568,1.00562644
5209,1.03491163
5824,0.91872609
11746,0.85559154
13069,1.07510352
13886,0.90029937
4658,0.92038769
9064,0.86852252
8708,0.97106928
12915,0.98616034
6572,0.99042267
4267,0.88528383
14035,0.92755461
12581,0.90664524
7408,0.92698252
8398,0.93115622
240,0.94093955
4827,0.95985681
6884,1.03911495
2381,0.93002540
11100,0.89965796
12288,0.87737083
13038,1.08564544
14084,0.91843057
4198,0.95518279
7359,0.88232547
5721,0.88434482
12553,0.91908258
10353,0.88512838
2827,0.95965570
11522,1.01582110
1720,0.94698590
11661,1.06871879
11733,1.14245450
4381,0.99420702
9688,0.90452850
449,1.05732632
2824,0.87528467
14596,0.86920553
9728,1.02818990
14914,0.98531199
7436,0.86114085
1172,1.06903291
4091,0.98360372
1959,0.94345158
217,0.87098104
938,0.87557560
5613,0.87131101
7124,0.97440130
3268,0.97361994
350,0.93389630
4793,0.89563292
10147,0.98400700
6548,0.88788652
1634,0.89253592
5318,0.93943328
7038,0.93370050
5067,1.07609248
14968,0.98450059
4501,1.01117373
12152,0.87775677
8142,0.82006329
13824,0.88701934
14300,0.88371795
5987,0.93916702
9312,0.99188083
9846,0.90035844
5468,0.93794513
7241,1.01376903
5999,0.83396298
5594,0.99030781
13727,1.04912245
11159,0.90346450
10466,0.90620857
7235,0.89879644
4000,0.86795396
9776,0.97241420
13213,1.02153921
2173,0.86144423
12881,0.97421217
7417,0.90780109
9852,0.95145071
11550,1.11343336
6669,0.95194262
3412,0.99290633
15012,0.92718512
11731,0.99826008
